   MJD       EECO-REF    NIST-REF NS      DATE    COMMENTS
=========    ========    ======== ==    ========  ========
 57341.5        0.0         3.195 6  
 57342.5        0.0         3.260 6  
 57343.5        0.0         3.325 6  
 57344.5        0.0         2.472 6  
 57345.5        0.0         0.011 6  
 57346.5        0.0        -0.084 6  
 57347.5        0.0        -0.023 6  
 57348.5        0.0         0.040 6  
 57349.5        0.0         0.102 6  
 57350.5        0.0         0.162 6  
 57351.5        0.0         0.221 6  
 57352.5        0.0         0.276 6  
 57353.5        0.0         0.334 6  
 57354.5        0.0         0.389 6  
 57355.5        0.0         0.444 6  
 57356.2        0.0         0.486 6  
 57357.6        0.0         0.561 6  
 57358.5        0.0         0.611 6  
 57359.5        0.0         0.664 6  
 57360.5        0.0         0.717 6  
 57361.5        0.0         0.767 6  
 57362.5        0.0         0.821 6  
 57363.5        0.0         0.872 6  
 57364.5        0.0         0.925 6  
 57365.5        0.0         0.976 6  
 57366.5        0.0         1.022 6  
 57367.5        0.0         1.070 6  
 57368.5        0.0         1.122 6  
 57369.5        0.0         1.173 6  
 57370.5        0.0         1.216 6  
 57371.5        0.0         1.261 6  
 57372.5        0.0         1.306 6  
 57373.5        0.0         1.347 6  
 57374.5        0.0         1.388 6  
 57375.5        0.0         1.428 6  
 57376.5        0.0         1.463 6  
 57377.5        0.0         1.504 6  
 57378.5        0.0         1.545 6  
 57379.5        0.0         1.585 6  
 57380.5        0.0         1.624 6  
 57381.5        0.0         1.660 6  
 57382.5        0.0         1.690 6  
 57383.5        0.0         1.724 6  
 57384.5        0.0         1.754 6  
 57385.5        0.0         1.786 6  
 57386.5        0.0         1.815 6  
 57387.2        0.0         1.839 6  
 57388.6        0.0         1.877 6  
 57389.5        0.0         1.900 6  
 57390.5        0.0         1.927 6  
 57391.5        0.0         1.956 6  
 57392.5        0.0         1.980 6  
 57393.5        0.0         2.003 6  
 57394.5        0.0         2.025 6  
 57395.5        0.0         2.048 6  
 57396.5        0.0         2.070 6  
 57397.5        0.0         2.093 6  
 57398.5        0.0         2.110 6  
 57399.5        0.0         2.129 6  
 57400.5        0.0         2.147 6  
 57401.5        0.0         2.164 6  
 57402.5        0.0         2.180 6  
 57403.5        0.0         2.195 6  
 57404.5        0.0         2.210 6  
 57405.5        0.0         2.222 6  
 57406.5        0.0         2.234 6  
 57407.5        0.0         2.242 6  
 57408.5        0.0         2.257 6  
 57409.5        0.0         2.268 6  
 57410.5        0.0         2.279 6  
 57411.5        0.0         2.290 6  
 57412.5        0.0         2.297 6  
 57413.5        0.0         5.897 6  
 57414.5        0.0         2.313 6  
 57415.5        0.0         2.320 6  
 57416.5        0.0         2.321 6  
 57417.5        0.0         2.324 6  
 57418.2        0.0         2.327 6  
 57419.6        0.0         2.333 6  
 57420.5        0.0         2.338 6  
 57421.5        0.0         2.340 6  
 57422.5        0.0         2.341 6  
 57423.5        0.0         2.341 6  
 57424.5        0.0         2.340 6  
 57425.5        0.0         2.336 6  
 57426.5        0.0         2.336 6  
 57427.5        0.0         2.334 6  
 57428.5        0.0         2.333 6  
 57429.5        0.0         2.326 6  
 57430.5        0.0         2.324 6  
 57431.5        0.0         2.320 6  
 57432.5        0.0         2.313 6  
 57433.5        0.0         2.310 6  
 57434.5        0.0         2.300 6  
 57435.5        0.0         2.295 6  
 57436.5        0.0         2.288 6  
 57437.5        0.0         2.279 6  
 57438.5        0.0         2.275 6  
 57439.5        0.0         2.272 6  
 57440.5        0.0         2.263 6  
 57441.5        0.0         2.259 6  
 57442.5        0.0         2.254 6  
 57443.5        0.0         2.247 6  
 57444.5        0.0         2.241 6  
 57445.5        0.0         2.232 6  
 57446.5        0.0         2.224 6  
 57447.2        0.0         2.222 6  
 57448.9        0.0         0.009 6  
 57449.5        0.0         0.004 6  
 57450.5        0.0        -0.005 6  
 57451.5        0.0        -0.013 6  
 57452.5        0.0        -0.020 6  
 57453.5        0.0        -0.034 6  
 57454.5        0.0        -0.041 6  
 57455.5        0.0        -0.047 6  
 57456.5        0.0        -0.054 6  
 57457.5        0.0        -0.065 6  
 57458.5        0.0        -0.076 6  
 57459.5        0.0        -0.085 6  
 57460.5        0.0        -0.095 6  
 57461.5        0.0        -0.107 6  
 57462.5        0.0        -0.121 6  
 57463.5        0.0        -0.136 6  
 57464.5        0.0        -0.148 6  
 57465.5        0.0        -0.160 6  
 57466.5        0.0        -0.174 6  
 57467.5        0.0        -0.189 6  
 57468.5        0.0        -0.205 6  
 57469.5        0.0        -0.220 6  
 57470.5        0.0        -0.236 6  
 57471.5        0.0        -0.252 6  
 57472.5        0.0        -0.271 6  
 57473.5        0.0        -0.289 6  
 57474.5        0.0        -0.309 6  
 57475.5        0.0        -0.325 6  
 57476.5        0.0        -0.342 6  
 57477.5        0.0        -0.364 6  
 57478.5        0.0        -0.385 6  
 57479.5        0.0        -0.406 6  
 57480.5        0.0        -0.428 6  
 57481.5        0.0        -0.451 6  
 57482.5        0.0        -0.472 6  
 57483.5        0.0        -0.494 6  
 57484.5        0.0        -0.517 6  
 57485.5        0.0        -0.542 6  
 57486.5        0.0        -0.566 6  
 57487.5        0.0        -0.586 6  
 57488.5        0.0        -0.612 6  
 57489.5        0.0        -0.636 6  
 57490.5        0.0        -0.664 6  
 57491.5        0.0        -0.686 6  
 57492.5        0.0        -0.716 6  
 57493.5        0.0        -0.748 6  
 57494.5        0.0        -0.779 6  
 57495.5        0.0        -0.807 6  
 57496.5        0.0        -0.840 6  
 57497.5        0.0        -0.875 6  
 57498.5        0.0        -0.905 6  
 57499.5        0.0        -0.939 6  
 57500.5        0.0        -0.972 6  
 57501.5        0.0        -1.005 6  
 57502.5        0.0        -1.038 6  
 57503.5        0.0        -1.070 6  
 57504.5        0.0        -1.102 6  
 57505.5        0.0        -1.135 6  
 57506.5        0.0        -1.166 6  
 57507.5        0.0        -1.200 6  
 57508.2        0.0        -1.222 6  
 57509.6        0.0        -1.270 6  
 57510.5        0.0        -1.297 6  
 57511.5        0.0        -1.335 6  
 57512.5        0.0        -1.373 6  
 57513.5        0.0        -1.410 6  
 57514.5        0.0        -1.451 6  
 57515.5        0.0        -1.487 6  
 57516.5        0.0        -1.519 6  
 57517.5        0.0        -1.559 6  
 57518.5        0.0        -1.598 6  
 57519.5        0.0        -1.635 6  
 57520.5        0.0        -1.674 6  
 57521.5        0.0        -1.713 6  
 57522.5        0.0        -1.752 6  
 57523.5        0.0        -1.793 6  
 57524.5        0.0        -1.832 6  
 57525.5        0.0        -1.871 6  
 57526.5        0.0        -1.910 6  
 57527.5        0.0        -1.951 6  
 57528.5        0.0        -1.996 6  
 57529.5        0.0        -2.038 6  
 57530.5        0.0        -2.079 6  
 57531.5        0.0        -2.118 6  
 57532.5        0.0        -2.161 6  
 57533.5        0.0        -2.202 6  
 57534.5        0.0        -2.242 6  
 57535.5        0.0        -2.281 6  
 57536.5        0.0        -2.318 6  
 57537.5        0.0        -2.357 6  
 57538.5        0.0        -2.398 6  
 57539.2        0.0        -2.425 6  
 57540.6        0.0        -2.482 6  
 57541.5        0.0        -2.515 6  
 57542.5        0.0        -2.554 6  
 57543.5        0.0        -2.592 6  
 57544.5        0.0        -2.631 6  
 57545.5        0.0        -2.667 6  
 57546.5        0.0        -2.704 6  
 57547.5        0.0        -2.741 6  
 57548.5        0.0        -2.779 6  
 57549.5        0.0        -2.815 6  
 57550.5        0.0        -2.853 6  
 57551.5        0.0        -2.882 6  
 57552.5        0.0        -2.915 6  
 57553.5        0.0        -2.953 6  
 57554.5        0.0        -2.985 6  
